partner_name,team,partnership,winner,loser
R Sharma- SB Wagh,team_Pune Warriors,7,winner_Mumbai Indians,loser_Pune Warriors
AC Thomas- R Sharma,team_Pune Warriors,0,winner_Mumbai Indians,loser_Pune Warriors
JEC Franklin- SR Tendulkar,team_Mumbai Indians,9,winner_Mumbai Indians,loser_Pune Warriors
AT Rayudu- SR Tendulkar,team_Mumbai Indians,74,winner_Mumbai Indians,loser_Pune Warriors
AT Rayudu- RG Sharma,team_Mumbai Indians,6,winner_Mumbai Indians,loser_Pune Warriors
A Symonds- RG Sharma,team_Mumbai Indians,35,winner_Mumbai Indians,loser_Pune Warriors
S Dhawan- S Sohal,team_Deccan Chargers,49,winner_Deccan Chargers,loser_Delhi Daredevils
KC Sangakkara- S Sohal,team_Deccan Chargers,92,winner_Deccan Chargers,loser_Delhi Daredevils
CL White- S Sohal,team_Deccan Chargers,23,winner_Deccan Chargers,loser_Delhi Daredevils
CL White- DT Christian,team_Deccan Chargers,27,winner_Deccan Chargers,loser_Delhi Daredevils
B Chipli- CL White,team_Deccan Chargers,12,winner_Deccan Chargers,loser_Delhi Daredevils
DA Warner- V Sehwag,team_Delhi Daredevils,40,winner_Deccan Chargers,loser_Delhi Daredevils
DA Warner- NV Ojha,team_Delhi Daredevils,5,winner_Deccan Chargers,loser_Delhi Daredevils
AJ Finch- DA Warner,team_Delhi Daredevils,5,winner_Deccan Chargers,loser_Delhi Daredevils
DA Warner- Y Venugopal Rao,team_Delhi Daredevils,52,winner_Deccan Chargers,loser_Delhi Daredevils
DA Warner- IK Pathan,team_Delhi Daredevils,9,winner_Deccan Chargers,loser_Delhi Daredevils
IK Pathan- JR Hopes,team_Delhi Daredevils,13,winner_Deccan Chargers,loser_Delhi Daredevils
JR Hopes- Y Nagar,team_Delhi Daredevils,32,winner_Deccan Chargers,loser_Delhi Daredevils
JR Hopes- M Morkel,team_Delhi Daredevils,8,winner_Deccan Chargers,loser_Delhi Daredevils
M Vijay- MEK Hussey,team_Chennai Super Kings,19,winner_Kochi Tuskers Kerala,loser_Chennai Super Kings
M Vijay- SK Raina,team_Chennai Super Kings,37,winner_Kochi Tuskers Kerala,loser_Chennai Super Kings
S Badrinath- SK Raina,team_Chennai Super Kings,48,winner_Kochi Tuskers Kerala,loser_Chennai Super Kings
MS Dhoni- SK Raina,team_Chennai Super Kings,13,winner_Kochi Tuskers Kerala,loser_Chennai Super Kings
JA Morkel- MS Dhoni,team_Chennai Super Kings,22,winner_Kochi Tuskers Kerala,loser_Chennai Super Kings
BB McCullum- DPMD Jayawardene,team_Kochi Tuskers Kerala,61,winner_Kochi Tuskers Kerala,loser_Chennai Super Kings
BB McCullum- PA Patel,team_Kochi Tuskers Kerala,51,winner_Kochi Tuskers Kerala,loser_Chennai Super Kings
BJ Hodge- PA Patel,team_Kochi Tuskers Kerala,20,winner_Kochi Tuskers Kerala,loser_Chennai Super Kings
BJ Hodge- RA Jadeja,team_Kochi Tuskers Kerala,25,winner_Kochi Tuskers Kerala,loser_Chennai Super Kings
AG Paunikar- SR Watson,team_Rajasthan Royals,49,winner_Kolkata Knight Riders,loser_Rajasthan Royals
AG Paunikar- FY Fazal,team_Rajasthan Royals,4,winner_Kolkata Knight Riders,loser_Rajasthan Royals
AS Raut- FY Fazal,team_Rajasthan Royals,10,winner_Kolkata Knight Riders,loser_Rajasthan Royals
AL Menaria- AS Raut,team_Rajasthan Royals,5,winner_Kolkata Knight Riders,loser_Rajasthan Royals
AL Menaria- LRPL Taylor,team_Rajasthan Royals,24,winner_Kolkata Knight Riders,loser_Rajasthan Royals
AL Menaria- AM Rahane,team_Rajasthan Royals,11,winner_Kolkata Knight Riders,loser_Rajasthan Royals
AL Menaria- SK Warne,team_Rajasthan Royals,1,winner_Kolkata Knight Riders,loser_Rajasthan Royals
A Singh- SK Warne,team_Rajasthan Royals,1,winner_Kolkata Knight Riders,loser_Rajasthan Royals
SK Warne- SW Tait,team_Rajasthan Royals,0,winner_Kolkata Knight Riders,loser_Rajasthan Royals
SK Trivedi- SK Warne,team_Rajasthan Royals,1,winner_Kolkata Knight Riders,loser_Rajasthan Royals
JH Kallis- MS Bisla,team_Kolkata Knight Riders,1,winner_Kolkata Knight Riders,loser_Rajasthan Royals
G Gambhir- MS Bisla,team_Kolkata Knight Riders,31,winner_Kolkata Knight Riders,loser_Rajasthan Royals
G Gambhir- MK Tiwary,team_Kolkata Knight Riders,54,winner_Kolkata Knight Riders,loser_Rajasthan Royals
GC Smith- JD Ryder,team_Pune Warriors,82,winner_Delhi Daredevils,loser_Pune Warriors
JD Ryder- M Manhas,team_Pune Warriors,54,winner_Delhi Daredevils,loser_Pune Warriors
JD Ryder- Yuvraj Singh,team_Pune Warriors,16,winner_Delhi Daredevils,loser_Pune Warriors
RV Uthappa- Yuvraj Singh,team_Pune Warriors,19,winner_Delhi Daredevils,loser_Pune Warriors
MD Mishra- Yuvraj Singh,team_Pune Warriors,29,winner_Delhi Daredevils,loser_Pune Warriors
WD Parnell- Yuvraj Singh,team_Pune Warriors,41,winner_Delhi Daredevils,loser_Pune Warriors
DA Warner- V Sehwag,team_Delhi Daredevils,116,winner_Delhi Daredevils,loser_Pune Warriors
IK Pathan- V Sehwag,team_Delhi Daredevils,22,winner_Delhi Daredevils,loser_Pune Warriors
IK Pathan- NV Ojha,team_Delhi Daredevils,19,winner_Delhi Daredevils,loser_Pune Warriors
MS Wade- NV Ojha,team_Delhi Daredevils,0,winner_Delhi Daredevils,loser_Pune Warriors
MS Wade- Y Venugopal Rao,team_Delhi Daredevils,4,winner_Delhi Daredevils,loser_Pune Warriors
AJ Finch- Y Venugopal Rao,team_Delhi Daredevils,47,winner_Delhi Daredevils,loser_Pune Warriors
JR Hopes- Y Venugopal Rao,team_Delhi Daredevils,13,winner_Delhi Daredevils,loser_Pune Warriors
JR Hopes- S Nadeem,team_Delhi Daredevils,10,winner_Delhi Daredevils,loser_Pune Warriors
S Dhawan- S Sohal,team_Deccan Chargers,23,winner_Kings XI Punjab,loser_Deccan Chargers
KC Sangakkara- S Dhawan,team_Deccan Chargers,75,winner_Kings XI Punjab,loser_Deccan Chargers
JP Duminy- S Dhawan,team_Deccan Chargers,3,winner_Kings XI Punjab,loser_Deccan Chargers
B Chipli- JP Duminy,team_Deccan Chargers,21,winner_Kings XI Punjab,loser_Deccan Chargers
DT Christian- JP Duminy,team_Deccan Chargers,17,winner_Kings XI Punjab,loser_Deccan Chargers
DT Christian- MS Gony,team_Deccan Chargers,8,winner_Kings XI Punjab,loser_Deccan Chargers
DB Ravi Teja- DT Christian,team_Deccan Chargers,19,winner_Kings XI Punjab,loser_Deccan Chargers
A Mishra- DB Ravi Teja,team_Deccan Chargers,0,winner_Kings XI Punjab,loser_Deccan Chargers
DB Ravi Teja- DW Steyn,team_Deccan Chargers,9,winner_Kings XI Punjab,loser_Deccan Chargers
AC Gilchrist- PC Valthaty,team_Kings XI Punjab,145,winner_Kings XI Punjab,loser_Deccan Chargers
AM Nayar- PC Valthaty,team_Kings XI Punjab,15,winner_Kings XI Punjab,loser_Deccan Chargers
AM Nayar- KD Karthik,team_Kings XI Punjab,15,winner_Kings XI Punjab,loser_Deccan Chargers
M Vijay- MEK Hussey,team_Chennai Super Kings,66,winner_Chennai Super Kings,loser_Royal Challengers Bangalore
MEK Hussey- SK Raina,team_Chennai Super Kings,45,winner_Chennai Super Kings,loser_Royal Challengers Bangalore
MEK Hussey- MS Dhoni,team_Chennai Super Kings,51,winner_Chennai Super Kings,loser_Royal Challengers Bangalore
JA Morkel- MEK Hussey,team_Chennai Super Kings,29,winner_Chennai Super Kings,loser_Royal Challengers Bangalore
MEK Hussey- S Badrinath,team_Chennai Super Kings,7,winner_Chennai Super Kings,loser_Royal Challengers Bangalore
MA Agarwal- TM Dilshan,team_Royal Challengers Bangalore,8,winner_Chennai Super Kings,loser_Royal Challengers Bangalore
AUK Pathan- MA Agarwal,team_Royal Challengers Bangalore,16,winner_Chennai Super Kings,loser_Royal Challengers Bangalore
MA Agarwal- V Kohli,team_Royal Challengers Bangalore,14,winner_Chennai Super Kings,loser_Royal Challengers Bangalore
AB de Villiers- V Kohli,team_Royal Challengers Bangalore,42,winner_Chennai Super Kings,loser_Royal Challengers Bangalore
AB de Villiers- SS Tiwary,team_Royal Challengers Bangalore,39,winner_Chennai Super Kings,loser_Royal Challengers Bangalore
AB de Villiers- CA Pujara,team_Royal Challengers Bangalore,15,winner_Chennai Super Kings,loser_Royal Challengers Bangalore
AB de Villiers- JJ van der Wath,team_Royal Challengers Bangalore,18,winner_Chennai Super Kings,loser_Royal Challengers Bangalore
DL Vettori- JJ van der Wath,team_Royal Challengers Bangalore,17,winner_Chennai Super Kings,loser_Royal Challengers Bangalore
DJ Jacobs- SR Tendulkar,team_Mumbai Indians,78,winner_Kochi Tuskers Kerala,loser_Mumbai Indians
AT Rayudu- SR Tendulkar,team_Mumbai Indians,116,winner_Kochi Tuskers Kerala,loser_Mumbai Indians
KA Pollard- SR Tendulkar,team_Mumbai Indians,5,winner_Kochi Tuskers Kerala,loser_Mumbai Indians
BB McCullum- DPMD Jayawardene,team_Kochi Tuskers Kerala,133,winner_Kochi Tuskers Kerala,loser_Mumbai Indians
BB McCullum- RA Jadeja,team_Kochi Tuskers Kerala,28,winner_Kochi Tuskers Kerala,loser_Mumbai Indians
BJ Hodge- RA Jadeja,team_Kochi Tuskers Kerala,28,winner_Kochi Tuskers Kerala,loser_Mumbai Indians
AG Paunikar- R Dravid,team_Rajasthan Royals,54,winner_Kolkata Knight Riders,loser_Rajasthan Royals
AL Menaria- R Dravid,team_Rajasthan Royals,52,winner_Kolkata Knight Riders,loser_Rajasthan Royals
AL Menaria- SR Watson,team_Rajasthan Royals,1,winner_Kolkata Knight Riders,loser_Rajasthan Royals
LRPL Taylor- SR Watson,team_Rajasthan Royals,45,winner_Kolkata Knight Riders,loser_Rajasthan Royals
J Botha- LRPL Taylor,team_Rajasthan Royals,35,winner_Kolkata Knight Riders,loser_Rajasthan Royals
