Batsman,Bowler,Zero,One,Two,Three,Four,Five,Six,Wicket,batting_style,bowling_arm,bowling_style
M Vijay,J Theron,3,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium-fast
M Vijay,B Lee,11,2,1,0,2,0,1,0,Right-hand bat,Right-arm,fast
M Vijay,I Sharma,22,5,0,1,5,0,4,0,Right-hand bat,Right-arm,fast-medium
M Vijay,DP Nannes,6,3,1,1,1,0,0,0,Right-hand bat,Left-arm,fast
M Vijay,Bipul Sharma,0,0,0,0,0,0,0,1,Right-hand bat,Left-arm,slow
M Vijay,AM Nayar,2,3,2,0,0,0,1,1,Right-hand bat,Right-arm,medium
M Vijay,PP Ojha,12,15,3,0,1,0,1,1,Right-hand bat,Left-arm,slow
M Vijay,TM Dilshan,0,2,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
M Vijay,NL McCullum,5,2,1,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
M Vijay,DL Chahar,0,3,0,0,1,0,1,0,Right-hand bat,Right-arm,medium
M Vijay,JH Kallis,12,10,2,0,2,0,0,2,Right-hand bat,Right-arm,fast-medium
M Vijay,MM Patel,8,1,3,0,3,0,3,2,Right-hand bat,Right-arm,medium-fast
M Vijay,CH Gayle,7,7,0,0,0,0,1,0,Right-hand bat,Right-arm,offbreak
M Vijay,M Ashwin,0,5,0,0,0,0,1,1,Right-hand bat,Right-arm,legbreak
M Vijay,S Sreesanth,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium
M Vijay,SP Narine,11,9,2,0,1,0,0,2,Right-hand bat,Right-arm,offbreak
M Vijay,Ankit Sharma,10,7,1,0,3,0,0,1,Right-hand bat,Left-arm,slow
M Vijay,AL Menaria,3,3,0,0,0,0,0,0,Right-hand bat,Left-arm,slow
M Vijay,JJ Bumrah,6,4,1,0,0,0,0,0,Right-hand bat,Right-arm,medium
M Vijay,CJ Anderson,1,4,0,0,2,0,0,0,Right-hand bat,Left-arm,medium-fast
M Vijay,P Negi,3,7,1,0,0,0,1,0,Right-hand bat,Left-arm,slow
M Vijay,Z Khan,19,14,5,0,1,0,1,0,Right-hand bat,Left-arm,fast-medium
M Vijay,L Balaji,0,2,0,0,0,0,0,0,Right-hand bat,Right-arm,medium-fast
M Vijay,YS Chahal,3,3,1,0,2,0,0,1,Right-hand bat,Right-arm,legbreak
M Vijay,J Suchith,3,9,1,0,2,0,1,0,Right-hand bat,Left-arm,slow
M Vijay,DS Kulkarni,14,6,3,0,2,0,0,1,Right-hand bat,Right-arm,medium
M Vijay,SE Bond,2,2,0,0,1,0,0,0,Right-hand bat,Right-arm,fast
M Vijay,Shakib Al Hasan,2,6,0,0,2,0,0,0,Right-hand bat,Left-arm,slow
M Vijay,SL Malinga,20,14,0,0,4,0,0,2,Right-hand bat,Right-arm,fast
M Vijay,A Kumble,2,3,2,0,0,0,0,1,Right-hand bat,Right-arm,legbreak
M Vijay,M Muralitharan,2,2,0,0,0,0,0,2,Right-hand bat,Right-arm,offbreak
M Vijay,CJ Jordan,1,4,0,0,4,0,0,0,Right-hand bat,Right-arm,fast-medium
M Vijay,DJG Sammy,2,3,0,0,2,0,0,1,Right-hand bat,Right-arm,medium-fast
M Vijay,SW Tait,9,5,2,0,2,0,2,0,Right-hand bat,Right-arm,fast
M Vijay,AB Dinda,9,8,2,0,3,0,0,0,Right-hand bat,Right-arm,medium-fast
M Vijay,R Ashwin,11,14,2,0,1,0,1,2,Right-hand bat,Right-arm,offbreak
M Vijay,JD Ryder,0,1,0,0,0,0,1,1,Right-hand bat,Right-arm,medium
M Vijay,MM Sharma,3,2,0,0,1,0,0,2,Right-hand bat,Right-arm,medium
M Vijay,R Shukla,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
M Vijay,YK Pathan,3,15,0,0,3,0,2,0,Right-hand bat,Right-arm,offbreak
M Vijay,DL Vettori,11,9,4,0,2,0,1,0,Right-hand bat,Left-arm,slow
M Vijay,SA Yadav,2,1,1,0,0,0,0,0,Right-hand bat,Right-arm,medium
M Vijay,WPUJC Vaas,3,1,1,0,0,0,0,1,Right-hand bat,Left-arm,fast-medium
M Vijay,MA Starc,3,2,0,0,0,0,1,0,Right-hand bat,Left-arm,fast
M Vijay,A Singh,8,4,0,0,1,0,0,0,Right-hand bat,Right-arm,medium-fast
M Vijay,AD Mathews,3,5,1,0,1,0,0,2,Right-hand bat,Right-arm,fast-medium
M Vijay,R Bhatia,0,3,1,0,2,0,0,1,Right-hand bat,Right-arm,medium-fast
M Vijay,JD Unadkat,2,2,1,0,2,0,0,0,Right-hand bat,Left-arm,medium
M Vijay,A Mishra,1,5,0,0,0,0,1,1,Right-hand bat,Right-arm,legbreak
M Vijay,RA Jadeja,4,11,1,0,1,0,0,2,Right-hand bat,Left-arm,slow
M Vijay,Harmeet Singh,1,3,0,0,0,0,1,0,Right-hand bat,Right-arm,medium
M Vijay,DT Christian,4,1,0,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium
M Vijay,JP Faulkner,9,8,3,0,1,0,0,1,Right-hand bat,Left-arm,fast-medium
M Vijay,Sandeep Sharma,3,1,0,0,1,0,0,1,Right-hand bat,Right-arm,medium
M Vijay,AN Ahmed,9,1,0,0,2,0,1,0,Right-hand bat,Right-arm,medium-fast
M Vijay,JE Taylor,8,3,3,0,1,0,0,0,Right-hand bat,Right-arm,fast
M Vijay,JP Duminy,4,2,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
M Vijay,R Ninan,1,0,0,0,0,0,1,1,Right-hand bat,Right-arm,offbreak
M Vijay,J Syed Mohammad,1,2,1,1,0,0,1,0,Right-hand bat,Left-arm,slow
M Vijay,ND Doshi,3,0,0,0,1,0,0,0,Right-hand bat,Left-arm,slow
M Vijay,DJ Hussey,0,3,1,0,2,0,1,0,Right-hand bat,Right-arm,offbreak
M Vijay,MG Johnson,8,3,2,1,2,0,0,2,Right-hand bat,Left-arm,fast
M Vijay,SMSM Senanayake,0,0,0,0,0,0,0,1,Right-hand bat,Right-arm,offbreak
M Vijay,DW Steyn,17,7,2,1,2,0,0,0,Right-hand bat,Right-arm,fast
M Vijay,M Kartik,12,6,5,0,0,0,1,0,Right-hand bat,Left-arm,slow
M Vijay,TL Suman,2,2,0,0,0,0,0,1,Right-hand bat,Right-arm,offbreak
M Vijay,P Suyal,5,2,0,0,0,0,0,0,Right-hand bat,Left-arm,medium
M Vijay,CH Morris,10,2,3,0,1,0,2,1,Right-hand bat,Right-arm,fast-medium
M Vijay,S Gopal,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,legbreak
M Vijay,CRD Fernando,2,2,0,0,0,0,1,1,Right-hand bat,Right-arm,fast-medium
M Vijay,S Kaul,4,1,2,0,1,0,0,0,Right-hand bat,Right-arm,medium
M Vijay,R Sathish,0,1,0,0,0,0,1,0,Right-hand bat,Right-arm,medium
M Vijay,IK Pathan,14,12,3,0,4,0,0,0,Right-hand bat,Left-arm,medium-fast
M Vijay,M Morkel,14,6,0,0,5,0,0,2,Right-hand bat,Right-arm,fast
M Vijay,LR Shukla,1,1,0,0,2,0,1,1,Right-hand bat,Right-arm,medium
M Vijay,RG Sharma,1,1,0,1,1,0,0,1,Right-hand bat,Right-arm,offbreak
M Vijay,R Dhawan,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium-fast
M Vijay,A Nehra,15,7,1,0,5,0,0,2,Right-hand bat,Left-arm,medium-fast
M Vijay,Y Venugopal Rao,1,1,1,0,1,0,0,0,Right-hand bat,Right-arm,offbreak
M Vijay,JEC Franklin,0,2,0,0,0,0,0,1,Right-hand bat,Left-arm,medium
M Vijay,Harbhajan Singh,22,26,5,1,1,0,0,3,Right-hand bat,Right-arm,offbreak
M Vijay,KK Cooper,2,4,2,0,1,0,0,0,Right-hand bat,Right-arm,medium
M Vijay,PP Chawla,8,11,2,0,3,0,1,2,Right-hand bat,Left-arm,legbreak
M Vijay,A Zampa,3,8,0,0,1,0,2,0,Right-hand bat,Right-arm,legbreak
M Vijay,JR Hopes,1,4,0,0,1,0,0,0,Right-hand bat,Right-arm,medium
M Vijay,HV Patel,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium
M Vijay,PV Tambe,2,3,1,0,0,0,0,0,Right-hand bat,Right-arm,legbreak
M Vijay,S Aravind,12,3,1,1,2,0,4,4,Right-hand bat,Left-arm,medium-fast
M Vijay,KV Sharma,8,9,0,0,0,0,0,0,Right-hand bat,Left-arm,legbreak
M Vijay,Mohammed Shami,1,1,0,0,2,0,0,0,Right-hand bat,Right-arm,fast-medium
M Vijay,RR Powar,6,2,0,0,2,0,0,1,Right-hand bat,Right-arm,offbreak
M Vijay,TG Southee,12,7,3,1,2,0,1,1,Right-hand bat,Right-arm,medium-fast
M Vijay,P Awana,0,2,1,0,0,0,0,0,Right-hand bat,Right-arm,medium
M Vijay,JA Morkel,4,4,1,0,1,0,0,0,Right-hand bat,Right-arm,medium-fast
M Vijay,VS Malik,3,2,0,0,1,0,0,0,Right-hand bat,Right-arm,medium
M Vijay,R Sharma,3,7,1,0,0,0,0,0,Right-hand bat,Right-arm,legbreak
M Vijay,DJ Muthuswami,5,2,1,0,1,0,1,0,Right-hand bat,Right-arm,medium
M Vijay,Sunny Gupta,1,5,0,0,3,0,1,0,Right-hand bat,Right-arm,offbreak
M Vijay,S Narwal,4,2,0,0,5,0,6,0,Right-hand bat,Right-arm,medium
M Vijay,V Pratap Singh,0,0,0,0,1,0,0,1,Right-hand bat,Right-arm,medium
M Vijay,STR Binny,9,11,3,0,3,0,1,1,Right-hand bat,Right-arm,medium
M Vijay,KA Pollard,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium-fast
M Vijay,KP Pietersen,0,2,1,0,0,0,3,1,Right-hand bat,Right-arm,offbreak
M Vijay,UT Yadav,19,12,4,0,11,0,1,2,Right-hand bat,Right-arm,fast-medium
M Vijay,DR Smith,4,5,2,0,1,0,1,0,Right-hand bat,Right-arm,medium
M Vijay,SR Watson,19,11,5,2,6,0,2,3,Right-hand bat,Right-arm,fast-medium
M Vijay,NLTC Perera,4,3,0,0,5,0,0,2,Right-hand bat,Right-arm,medium-fast
M Vijay,AB Agarkar,8,3,0,0,1,0,2,1,Right-hand bat,Right-arm,fast
M Vijay,S Kaushik,3,5,0,0,1,0,0,1,Right-hand bat,Left-arm,slow
M Vijay,R McLaren,6,3,1,0,1,0,0,0,Right-hand bat,Right-arm,medium-fast
M Vijay,R Vinay Kumar,16,15,1,0,7,0,1,1,Right-hand bat,Right-arm,medium
M Vijay,VR Aaron,26,8,4,0,7,0,2,0,Right-hand bat,Right-arm,fast
M Vijay,P Kumar,25,9,3,2,10,0,4,1,Right-hand bat,Right-arm,medium
M Vijay,MN Samuels,0,2,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
M Vijay,IC Pandey,13,7,1,0,3,0,1,0,Right-hand bat,Right-arm,medium
M Vijay,SK Trivedi,4,3,3,0,2,0,2,2,Right-hand bat,Right-arm,medium
SP Goswami,YK Pathan,1,5,0,0,1,0,0,0,Left-hand bat,Right-arm,offbreak
SP Goswami,A Nehra,2,2,2,0,0,0,0,0,Left-hand bat,Left-arm,medium-fast
SP Goswami,AC Thomas,0,0,1,0,1,0,0,1,Left-hand bat,Right-arm,fast-medium
SP Goswami,Iqbal Abdulla,0,2,0,0,1,0,0,0,Left-hand bat,Left-arm,slow
SP Goswami,TM Dilshan,1,2,0,0,0,0,0,0,Left-hand bat,Right-arm,offbreak
SP Goswami,I Sharma,8,0,0,1,0,0,0,0,Left-hand bat,Right-arm,fast-medium
SP Goswami,KP Appanna,0,1,0,0,0,0,0,1,Left-hand bat,Left-arm,slow
SP Goswami,M Ntini,7,2,0,0,1,0,0,0,Left-hand bat,Right-arm,fast
SP Goswami,JH Kallis,3,2,1,0,0,0,0,0,Left-hand bat,Right-arm,fast-medium
SP Goswami,MS Gony,5,2,1,0,0,0,0,1,Left-hand bat,Right-arm,medium
SP Goswami,MM Patel,2,0,0,0,0,0,0,2,Left-hand bat,Right-arm,medium-fast
SP Goswami,V Sehwag,3,4,0,0,1,0,0,0,Left-hand bat,Right-arm,offbreak
SP Goswami,CH Gayle,4,3,0,0,0,0,0,0,Left-hand bat,Right-arm,offbreak
SP Goswami,BJ Hodge,2,2,0,0,0,0,0,1,Left-hand bat,Right-arm,offbreak
SP Goswami,AN Ahmed,1,0,0,0,0,0,0,0,Left-hand bat,Right-arm,medium-fast
SP Goswami,SP Narine,2,3,0,0,0,0,0,0,Left-hand bat,Right-arm,offbreak
SP Goswami,Shakib Al Hasan,3,4,0,0,0,0,0,1,Left-hand bat,Left-arm,slow
SP Goswami,M Kartik,8,4,0,0,2,0,0,0,Left-hand bat,Left-arm,slow
SP Goswami,YA Abdulla,0,0,0,0,0,0,0,1,Left-hand bat,Left-arm,fast-medium
SP Goswami,MF Maharoof,6,2,0,0,0,0,0,1,Left-hand bat,Right-arm,fast-medium
SP Goswami,SC Ganguly,0,2,0,0,1,0,0,0,Left-hand bat,Right-arm,medium
SP Goswami,VY Mahesh,9,3,2,0,2,0,0,0,Left-hand bat,Right-arm,medium-fast
SP Goswami,VS Malik,2,5,2,0,0,0,0,0,Left-hand bat,Right-arm,medium
SP Goswami,UT Yadav,2,5,1,0,0,0,0,0,Left-hand bat,Right-arm,fast-medium
SP Goswami,SM Pollock,5,8,0,0,1,0,0,0,Left-hand bat,Right-arm,fast-medium
SP Goswami,V Pratap Singh,0,1,1,0,0,0,0,1,Left-hand bat,Right-arm,medium
SP Goswami,SL Malinga,2,1,0,0,0,0,0,0,Left-hand bat,Right-arm,fast
SP Goswami,CK Langeveldt,7,0,0,0,2,0,0,1,Left-hand bat,Right-arm,fast-medium
SP Goswami,S Nadeem,3,2,0,0,0,0,0,0,Left-hand bat,Left-arm,slow
SP Goswami,CRD Fernando,1,2,0,0,0,0,0,1,Left-hand bat,Right-arm,fast-medium
SP Goswami,PJ Sangwan,2,0,0,0,3,0,1,0,Left-hand bat,Left-arm,medium
SP Goswami,AB Agarkar,4,3,1,0,3,0,0,1,Left-hand bat,Right-arm,fast
SP Goswami,IK Pathan,7,5,0,0,1,0,0,0,Left-hand bat,Left-arm,medium-fast
SP Goswami,M Morkel,7,3,0,0,3,0,0,0,Left-hand bat,Right-arm,fast
SP Goswami,B Lee,0,1,0,0,0,0,0,0,Left-hand bat,Right-arm,fast
SP Goswami,R Bhatia,1,10,3,0,3,0,1,2,Left-hand bat,Right-arm,medium-fast
R Ninan,DW Steyn,2,2,0,0,0,0,0,0,Right-hand bat,Right-arm,fast
R Ninan,DT Christian,0,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast-medium
R Ninan,MS Gony,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
AA Noffke,SC Ganguly,0,2,0,0,1,0,0,1,Right-hand bat,Right-arm,medium
AA Noffke,AB Agarkar,6,2,0,0,0,0,0,0,Right-hand bat,Right-arm,fast
SC Ganguly,JA Morkel,10,5,0,0,1,0,0,0,Left-hand bat,Right-arm,medium-fast
SC Ganguly,V Sehwag,1,0,0,0,1,0,0,0,Left-hand bat,Right-arm,offbreak
SC Ganguly,J Botha,2,0,1,0,1,0,0,0,Left-hand bat,Right-arm,offbreak
SC Ganguly,JDP Oram,1,1,1,0,1,0,0,0,Left-hand bat,Right-arm,fast-medium
SC Ganguly,AB McDonald,1,1,0,0,0,0,0,0,Left-hand bat,Right-arm,fast-medium
SC Ganguly,KP Appanna,0,2,0,0,0,0,0,0,Left-hand bat,Left-arm,slow
SC Ganguly,MS Gony,6,6,1,0,1,0,1,1,Left-hand bat,Right-arm,medium
SC Ganguly,RJ Harris,5,2,0,0,1,0,0,0,Left-hand bat,Right-arm,fast
SC Ganguly,DJ Bravo,9,8,1,0,2,0,1,0,Left-hand bat,Right-arm,medium-fast
SC Ganguly,A Chandila,1,2,0,0,0,0,0,1,Left-hand bat,Right-arm,offbreak
SC Ganguly,YA Abdulla,0,2,0,0,1,0,0,0,Left-hand bat,Left-arm,fast-medium
SC Ganguly,Iqbal Abdulla,8,3,0,0,0,0,1,0,Left-hand bat,Left-arm,slow
SC Ganguly,AG Murtaza,7,2,0,0,0,0,1,0,Left-hand bat,Left-arm,slow
SC Ganguly,SR Tendulkar,0,6,0,0,0,0,0,0,Left-hand bat,Right-arm,legbreak
SC Ganguly,SK Warne,12,16,5,0,2,0,1,1,Left-hand bat,Right-arm,legbreak
SC Ganguly,UT Yadav,6,2,0,0,0,0,0,0,Left-hand bat,Right-arm,fast-medium
SC Ganguly,A Symonds,11,8,1,0,1,0,0,0,Left-hand bat,Right-arm,medium
SC Ganguly,RP Singh,7,4,0,0,2,0,0,0,Left-hand bat,Left-arm,fast-medium
SC Ganguly,S Nadeem,5,2,1,0,2,0,0,0,Left-hand bat,Left-arm,slow
SC Ganguly,Kamran Khan,9,5,0,0,2,0,0,1,Left-hand bat,Left-arm,medium-fast
SC Ganguly,SB Styris,19,4,1,0,2,0,2,0,Left-hand bat,Right-arm,medium
SC Ganguly,PJ Sangwan,8,5,0,0,1,0,0,0,Left-hand bat,Left-arm,medium
SC Ganguly,SJ Srivastava,2,4,3,0,4,0,1,0,Left-hand bat,Left-arm,fast-medium
SC Ganguly,JM Kemp,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,fast-medium
SC Ganguly,Yuvraj Singh,0,1,0,1,0,0,0,0,Left-hand bat,Left-arm,slow
SC Ganguly,J Theron,8,3,0,0,1,0,0,0,Left-hand bat,Right-arm,medium-fast
SC Ganguly,B Lee,1,3,0,0,0,0,0,0,Left-hand bat,Right-arm,fast
SC Ganguly,I Sharma,4,1,2,0,2,0,0,0,Left-hand bat,Right-arm,fast-medium
SC Ganguly,DP Nannes,12,4,0,0,1,0,0,2,Left-hand bat,Left-arm,fast
SC Ganguly,AM Nayar,2,4,0,0,0,0,0,1,Left-hand bat,Right-arm,medium
SC Ganguly,PP Ojha,22,13,0,0,4,0,6,2,Left-hand bat,Left-arm,slow
SC Ganguly,AC Voges,0,1,0,0,0,0,1,0,Left-hand bat,Left-arm,slow
SC Ganguly,M Ntini,3,0,0,0,0,0,0,1,Left-hand bat,Right-arm,fast
SC Ganguly,JH Kallis,3,8,1,0,3,0,1,0,Left-hand bat,Right-arm,fast-medium
SC Ganguly,MM Patel,14,8,3,0,3,0,3,2,Left-hand bat,Right-arm,medium-fast
SC Ganguly,DE Bollinger,6,1,0,0,5,0,0,1,Left-hand bat,Left-arm,fast-medium
SC Ganguly,S Sreesanth,6,4,0,0,1,0,0,1,Left-hand bat,Right-arm,fast-medium
SC Ganguly,SP Narine,10,3,0,0,1,0,0,0,Left-hand bat,Right-arm,offbreak
SC Ganguly,Ankit Sharma,3,2,0,0,1,0,0,0,Left-hand bat,Left-arm,slow
SC Ganguly,MF Maharoof,4,2,1,0,2,0,0,0,Left-hand bat,Right-arm,fast-medium
SC Ganguly,Z Khan,8,2,0,0,1,1,0,2,Left-hand bat,Left-arm,fast-medium
SC Ganguly,L Balaji,5,5,0,0,0,0,0,0,Left-hand bat,Right-arm,medium-fast
SC Ganguly,SB Jakati,1,2,0,0,0,0,0,1,Left-hand bat,Left-arm,slow
SC Ganguly,A Kumble,14,1,0,0,2,0,0,0,Left-hand bat,Right-arm,legbreak
SC Ganguly,Shakib Al Hasan,2,4,0,0,0,0,0,2,Left-hand bat,Left-arm,slow
SC Ganguly,M Morkel,1,3,0,0,1,0,0,2,Left-hand bat,Right-arm,fast
SC Ganguly,SL Malinga,4,3,0,0,1,0,0,1,Left-hand bat,Right-arm,fast
SC Ganguly,FH Edwards,8,0,0,0,0,0,0,0,Left-hand bat,Right-arm,fast
SC Ganguly,M Muralitharan,11,3,0,0,0,0,0,1,Left-hand bat,Right-arm,offbreak
SC Ganguly,Jaskaran Singh,2,1,0,0,0,0,0,0,Left-hand bat,Right-arm,medium
SC Ganguly,SW Tait,2,5,2,0,1,0,0,1,Left-hand bat,Right-arm,fast
SC Ganguly,JR Hopes,2,2,0,0,0,0,1,0,Left-hand bat,Right-arm,medium
SC Ganguly,Joginder Sharma,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,fast-medium
SC Ganguly,R Ashwin,7,9,0,0,1,0,0,0,Left-hand bat,Right-arm,offbreak
SC Ganguly,KP Pietersen,4,4,0,0,0,0,1,0,Left-hand bat,Right-arm,offbreak
SC Ganguly,YK Pathan,12,20,1,1,5,0,0,0,Left-hand bat,Right-arm,offbreak
SC Ganguly,DL Vettori,3,4,0,0,3,0,0,1,Left-hand bat,Left-arm,slow
SC Ganguly,WPUJC Vaas,6,4,1,0,2,0,1,1,Left-hand bat,Left-arm,fast-medium
SC Ganguly,Y Nagar,1,1,0,0,1,0,0,0,Left-hand bat,Right-arm,offbreak
SC Ganguly,R Bhatia,3,12,0,0,2,0,1,1,Left-hand bat,Right-arm,medium-fast
SC Ganguly,AJ Finch,1,1,0,0,0,0,0,0,Left-hand bat,Left-arm,slow
SC Ganguly,S Sriram,0,3,0,0,0,0,0,0,Left-hand bat,Left-arm,slow
SC Ganguly,A Mishra,20,13,1,0,2,0,2,0,Left-hand bat,Right-arm,legbreak
SC Ganguly,RA Jadeja,2,3,0,0,0,0,0,0,Left-hand bat,Left-arm,slow
SC Ganguly,Harmeet Singh,8,6,1,0,3,0,0,1,Left-hand bat,Right-arm,medium
SC Ganguly,DT Christian,4,2,0,0,0,0,0,1,Left-hand bat,Right-arm,fast-medium
SC Ganguly,JP Faulkner,4,1,0,0,1,0,0,0,Left-hand bat,Left-arm,fast-medium
SC Ganguly,A Ashish Reddy,1,2,1,0,0,0,0,0,Left-hand bat,Right-arm,medium
SC Ganguly,JP Duminy,13,9,1,0,3,0,1,0,Left-hand bat,Right-arm,offbreak
SC Ganguly,JEC Franklin,3,5,0,0,0,0,0,0,Left-hand bat,Left-arm,medium
SC Ganguly,AA Noffke,1,1,0,0,1,0,0,0,Left-hand bat,Right-arm,fast-medium
SC Ganguly,VS Malik,6,5,0,0,0,0,0,0,Left-hand bat,Right-arm,medium
SC Ganguly,DW Steyn,23,8,1,0,5,0,1,0,Left-hand bat,Right-arm,fast
SC Ganguly,SM Pollock,3,1,0,0,1,0,0,2,Left-hand bat,Right-arm,fast-medium
SC Ganguly,Sohail Tanvir,4,3,0,0,1,0,0,0,Left-hand bat,Left-arm,medium-fast
SC Ganguly,PD Collingwood,2,4,0,0,1,0,1,0,Left-hand bat,Right-arm,medium
SC Ganguly,VRV Singh,6,6,1,0,2,0,0,0,Left-hand bat,Right-arm,medium-fast
SC Ganguly,CRD Fernando,2,2,0,0,1,0,1,0,Left-hand bat,Right-arm,fast-medium
SC Ganguly,SB Bangar,6,2,0,0,1,0,0,0,Left-hand bat,Right-arm,medium-fast
SC Ganguly,AD Mascarenhas,0,2,2,0,0,0,0,2,Left-hand bat,Right-arm,fast-medium
SC Ganguly,S Tyagi,7,2,0,0,0,0,0,0,Left-hand bat,Right-arm,medium
SC Ganguly,R Sathish,1,1,0,0,0,0,0,1,Left-hand bat,Right-arm,medium
SC Ganguly,IK Pathan,20,4,1,0,6,0,2,1,Left-hand bat,Left-arm,medium-fast
SC Ganguly,FY Fazal,1,1,1,0,1,0,1,0,Left-hand bat,Right-arm,medium
SC Ganguly,TM Dilshan,8,7,2,0,1,0,0,0,Left-hand bat,Right-arm,offbreak
SC Ganguly,RG Sharma,3,6,2,0,1,0,0,1,Left-hand bat,Right-arm,offbreak
SC Ganguly,A Nehra,3,5,0,1,1,0,1,0,Left-hand bat,Left-arm,medium-fast
SC Ganguly,Y Venugopal Rao,4,5,2,0,2,0,0,0,Left-hand bat,Right-arm,offbreak
SC Ganguly,RR Raje,2,2,0,0,1,0,0,0,Left-hand bat,Right-arm,fast-medium
SC Ganguly,Harbhajan Singh,16,9,1,0,2,0,0,2,Left-hand bat,Right-arm,offbreak
SC Ganguly,PP Chawla,4,10,2,0,2,0,4,1,Left-hand bat,Left-arm,legbreak
SC Ganguly,P Amarnath,0,1,0,0,0,0,0,0,Left-hand bat,Right-arm,medium
SC Ganguly,S Dhawan,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,offbreak
SC Ganguly,HV Patel,0,1,0,0,0,0,0,0,Left-hand bat,Right-arm,medium
SC Ganguly,KAJ Roach,6,1,1,0,3,0,1,0,Left-hand bat,Right-arm,fast
SC Ganguly,RE van der Merwe,2,3,0,0,0,0,0,0,Left-hand bat,Left-arm,slow
SC Ganguly,RS Bopara,2,3,1,0,0,0,0,1,Left-hand bat,Right-arm,medium
SC Ganguly,RR Powar,14,5,0,0,2,0,1,0,Left-hand bat,Right-arm,offbreak
SC Ganguly,P Awana,0,2,1,0,1,0,0,0,Left-hand bat,Right-arm,medium
SC Ganguly,VY Mahesh,3,1,0,0,0,0,1,1,Left-hand bat,Right-arm,medium-fast
SC Ganguly,V Pratap Singh,2,2,0,0,1,0,0,0,Left-hand bat,Right-arm,medium
SC Ganguly,STR Binny,0,3,0,0,0,0,0,0,Left-hand bat,Right-arm,medium
SC Ganguly,DJ Thornely,2,2,0,0,0,0,0,1,Left-hand bat,Right-arm,medium
SC Ganguly,SR Watson,12,7,1,0,4,0,0,0,Left-hand bat,Right-arm,fast-medium
SC Ganguly,NLTC Perera,0,1,0,0,0,0,0,0,Left-hand bat,Right-arm,medium-fast
SC Ganguly,KMDN Kulasekara,3,0,1,0,0,0,0,0,Left-hand bat,Right-arm,fast-medium
SC Ganguly,SK Raina,3,1,0,0,0,0,0,0,Left-hand bat,Right-arm,offbreak
SC Ganguly,R McLaren,5,2,1,0,4,0,0,0,Left-hand bat,Right-arm,medium-fast
SC Ganguly,R Vinay Kumar,7,4,1,0,1,0,0,4,Left-hand bat,Right-arm,medium
SC Ganguly,P Kumar,21,11,0,0,6,0,1,2,Left-hand bat,Right-arm,medium
SC Ganguly,DP Vijaykumar,3,2,0,0,2,0,0,1,Left-hand bat,Right-arm,medium
SC Ganguly,AA Chavan,4,1,0,0,0,0,0,0,Left-hand bat,Left-arm,slow
SC Ganguly,SK Trivedi,14,10,2,0,5,0,1,2,Left-hand bat,Right-arm,medium
Sohail Tanvir,JA Morkel,1,1,0,0,0,0,0,0,Left-hand bat,Right-arm,medium-fast
Sohail Tanvir,Umar Gul,1,3,0,0,0,0,0,1,Left-hand bat,Right-arm,fast-medium
Sohail Tanvir,AB Agarkar,0,1,0,0,1,0,1,0,Left-hand bat,Right-arm,fast
Sohail Tanvir,A Nehra,0,0,0,0,0,0,0,1,Left-hand bat,Left-arm,medium-fast
Sohail Tanvir,L Balaji,1,2,1,0,0,0,0,0,Left-hand bat,Right-arm,medium-fast
Sohail Tanvir,VY Mahesh,2,1,0,0,1,0,0,0,Left-hand bat,Right-arm,medium-fast
Sohail Tanvir,RR Raje,0,2,0,0,1,0,0,0,Left-hand bat,Right-arm,fast-medium
Sohail Tanvir,DS Kulkarni,2,0,0,0,0,0,0,0,Left-hand bat,Right-arm,medium
Sohail Tanvir,AB Dinda,1,1,0,0,0,0,0,0,Left-hand bat,Right-arm,medium-fast
Sohail Tanvir,I Sharma,0,1,0,0,0,0,0,0,Left-hand bat,Right-arm,fast-medium
Sohail Tanvir,M Ntini,0,2,1,0,0,0,0,0,Left-hand bat,Right-arm,fast
Sohail Tanvir,MF Maharoof,0,0,0,0,0,0,0,1,Left-hand bat,Right-arm,fast-medium
TR Birt,RJ Harris,1,0,1,0,1,0,0,0,Left-hand bat,Right-arm,fast
TR Birt,Iqbal Abdulla,2,2,2,0,0,0,0,0,Left-hand bat,Left-arm,slow
TR Birt,RR Powar,2,1,0,0,0,0,0,1,Left-hand bat,Right-arm,offbreak
TR Birt,YK Pathan,2,2,0,0,0,0,0,1,Left-hand bat,Right-arm,offbreak
