Batsman,Bowler,Zero,One,Two,Three,Four,Five,Six,Wicket,Total,batting_style,bowling_arm,bowling_style,Bowls played,Strike Rate,Average
TM Dilshan,V Pratap Singh,3,3,0,0,2,0,1,1,17,Right-hand bat,Right-arm,medium,10,170,17
TM Dilshan,AD Mathews,5,4,1,0,1,0,0,0,10,Right-hand bat,Right-arm,fast-medium,11,90.90909091,10
TM Dilshan,KA Pollard,15,10,1,0,2,0,1,0,26,Right-hand bat,Right-arm,medium-fast,29,89.65517241,26
TM Dilshan,DR Smith,5,3,1,0,1,0,1,1,15,Right-hand bat,Right-arm,medium,12,125,15
TM Dilshan,SR Watson,8,2,0,0,3,0,0,1,14,Right-hand bat,Right-arm,fast-medium,14,100,14
TM Dilshan,AB Agarkar,4,0,0,0,4,0,0,0,16,Right-hand bat,Right-arm,fast,8,200,16
TM Dilshan,R McLaren,0,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,medium-fast,1,0,0
TM Dilshan,R Vinay Kumar,2,5,1,0,3,0,0,0,19,Right-hand bat,Right-arm,medium,11,172.7272727,19
TM Dilshan,VR Aaron,1,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,fast,2,0,0
TM Dilshan,P Kumar,3,0,0,0,2,0,0,0,8,Right-hand bat,Right-arm,medium,5,160,8
TM Dilshan,MK Tiwary,0,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,legbreak,1,100,1
TM Dilshan,IC Pandey,0,2,0,0,2,0,0,0,10,Right-hand bat,Right-arm,medium,4,250,10
TM Dilshan,DP Vijaykumar,1,1,0,0,0,0,1,0,7,Right-hand bat,Right-arm,medium,3,233.3333333,7
TM Dilshan,A Symonds,8,2,1,0,3,0,0,1,16,Right-hand bat,Right-arm,medium,15,106.6666667,16
RG Sharma,JA Morkel,6,10,1,0,1,0,0,3,16,Right-hand bat,Right-arm,medium-fast,21,76.19047619,5.333333333
RG Sharma,T Thushara,0,3,0,0,0,0,0,0,3,Right-hand bat,Left-arm,fast-medium,3,100,3
RG Sharma,J Botha,6,9,0,0,1,0,0,0,13,Right-hand bat,Right-arm,offbreak,16,81.25,13
RG Sharma,Shivam Sharma,1,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,offbreak,3,66.66666667,2
RG Sharma,BE Hendricks,0,0,0,0,0,0,0,1,0,Right-hand bat,Left-arm,fast-medium,1,0,0
RG Sharma,AC Thomas,0,3,0,0,0,0,0,0,3,Right-hand bat,Right-arm,fast-medium,3,100,3
RG Sharma,JDP Oram,0,2,1,0,0,0,0,0,4,Right-hand bat,Right-arm,fast-medium,3,133.3333333,4
RG Sharma,KP Appanna,5,3,1,0,1,0,0,1,9,Right-hand bat,Left-arm,slow,11,81.81818182,9
RG Sharma,MJ Clarke,1,2,0,0,0,0,0,1,2,Right-hand bat,Left-arm,slow,4,50,2
RG Sharma,GB Hogg,5,3,1,0,3,0,0,1,17,Right-hand bat,Left-arm,slow,13,130.7692308,17
RG Sharma,BA Bhatt,3,7,0,0,1,0,0,0,11,Right-hand bat,Left-arm,slow,11,100,11
RG Sharma,YK Pathan,8,10,1,0,0,0,0,0,12,Right-hand bat,Right-arm,offbreak,19,63.15789474,12
RG Sharma,RJ Harris,1,2,0,0,2,0,0,1,10,Right-hand bat,Right-arm,fast,6,166.6666667,10
RG Sharma,DJ Bravo,21,22,3,0,8,0,1,5,66,Right-hand bat,Right-arm,medium-fast,60,110,13.2
RG Sharma,Azhar Mahmood,2,7,1,0,2,0,1,0,23,Right-hand bat,Right-arm,fast-medium,13,176.9230769,23
RG Sharma,A Chandila,1,0,0,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak,1,0,0
RG Sharma,R Rampaul,1,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,fast-medium,3,66.66666667,2
RG Sharma,Parvez Rasool,0,3,0,0,0,0,0,0,3,Right-hand bat,Right-arm,offbreak,3,100,3
RG Sharma,B Kumar,3,6,0,0,2,0,0,1,14,Right-hand bat,Right-arm,medium,12,116.6666667,14
RG Sharma,S Aravind,0,3,0,0,0,0,0,0,3,Right-hand bat,Left-arm,medium-fast,3,100,3
RG Sharma,Iqbal Abdulla,4,12,0,0,1,0,1,1,22,Right-hand bat,Left-arm,slow,19,115.7894737,22
RG Sharma,BW Hilfenhaus,4,4,1,0,2,0,2,1,26,Right-hand bat,Right-arm,fast-medium,14,185.7142857,26
RG Sharma,SK Warne,10,33,2,0,2,0,1,4,51,Right-hand bat,Right-arm,legbreak,52,98.07692308,12.75
RG Sharma,UT Yadav,25,22,1,0,14,0,3,2,98,Right-hand bat,Right-arm,fast-medium,67,146.2686567,49
RG Sharma,BAW Mendis,4,6,0,0,1,0,0,0,10,Right-hand bat,Right-arm,legbreak,11,90.90909091,10
RG Sharma,Mustafizur Rahman,0,2,0,0,0,0,0,0,2,Right-hand bat,Left-arm,fast-medium,2,100,2
RG Sharma,SK Trivedi,11,14,1,0,4,0,2,6,44,Right-hand bat,Right-arm,medium,38,115.7894737,7.333333333
RG Sharma,RP Singh,1,1,1,0,1,0,0,0,7,Right-hand bat,Left-arm,fast-medium,4,175,7
RG Sharma,MC Henriques,9,7,2,0,1,0,2,0,27,Right-hand bat,Right-arm,fast-medium,21,128.5714286,27
RG Sharma,S Nadeem,12,35,2,0,3,0,3,1,69,Right-hand bat,Left-arm,slow,56,123.2142857,69
RG Sharma,KW Richardson,7,5,1,0,1,0,0,1,11,Right-hand bat,Right-arm,fast-medium,15,73.33333333,11
RG Sharma,PJ Sangwan,10,4,0,0,2,0,0,1,12,Right-hand bat,Left-arm,medium,17,70.58823529,12
RG Sharma,Umar Gul,6,1,0,0,2,0,0,0,9,Right-hand bat,Right-arm,fast-medium,9,100,9
RG Sharma,SM Boland,8,3,0,0,2,0,0,0,11,Right-hand bat,Right-arm,fast-medium,13,84.61538462,11
RG Sharma,SJ Srivastava,1,3,0,0,1,0,2,0,19,Right-hand bat,Left-arm,fast-medium,7,271.4285714,19
RG Sharma,JM Kemp,0,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast-medium,1,100,1
RG Sharma,Yuvraj Singh,15,23,2,0,2,0,1,1,41,Right-hand bat,Left-arm,slow,44,93.18181818,41
RG Sharma,AD Russell,10,14,0,0,8,0,3,0,64,Right-hand bat,Right-arm,fast,35,182.8571429,64
RG Sharma,J Theron,1,6,0,0,0,0,0,0,6,Right-hand bat,Right-arm,medium-fast,7,85.71428571,6
RG Sharma,B Lee,7,7,1,0,3,0,3,1,39,Right-hand bat,Right-arm,fast,22,177.2727273,39
RG Sharma,R Bhatia,14,32,2,0,7,0,6,2,100,Right-hand bat,Right-arm,medium-fast,63,158.7301587,50
RG Sharma,S Randiv,5,2,0,0,3,0,1,0,20,Right-hand bat,Right-arm,offbreak,11,181.8181818,20
RG Sharma,DP Nannes,8,7,1,0,2,0,0,1,17,Right-hand bat,Left-arm,fast,19,89.47368421,17
RG Sharma,Bipul Sharma,1,1,0,0,1,0,0,2,5,Right-hand bat,Left-arm,slow,5,100,2.5
RG Sharma,JP Faulkner,5,3,0,0,3,0,3,2,33,Right-hand bat,Left-arm,fast-medium,16,206.25,16.5
RG Sharma,KC Cariappa,0,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,legbreak,1,100,1
RG Sharma,Anand Rajan,3,2,0,0,1,0,0,0,6,Right-hand bat,Right-arm,medium,6,100,6
RG Sharma,AC Voges,1,5,0,0,0,0,0,0,5,Right-hand bat,Left-arm,slow,6,83.33333333,5
RG Sharma,Karanveer Singh,1,2,1,0,0,0,0,0,4,Right-hand bat,Right-arm,legbreak,4,100,4
RG Sharma,M Ntini,0,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast,1,100,1
RG Sharma,JH Kallis,12,22,2,0,11,0,2,1,82,Right-hand bat,Right-arm,fast-medium,50,164,82
RG Sharma,MS Gony,1,4,0,0,2,0,2,0,24,Right-hand bat,Right-arm,medium,9,266.6666667,24
RG Sharma,MM Patel,3,1,1,0,3,0,1,0,21,Right-hand bat,Right-arm,medium-fast,9,233.3333333,21
RG Sharma,DE Bollinger,4,1,0,0,2,0,1,2,15,Right-hand bat,Left-arm,fast-medium,10,150,7.5
RG Sharma,CH Gayle,2,3,0,0,1,0,0,0,7,Right-hand bat,Right-arm,offbreak,6,116.6666667,7
RG Sharma,NM Coulter-Nile,1,1,1,0,0,0,1,1,9,Right-hand bat,Right-arm,fast,5,180,9
RG Sharma,M Ashwin,2,3,2,0,0,0,1,0,13,Right-hand bat,Right-arm,legbreak,8,162.5,13
RG Sharma,S Sreesanth,3,2,0,0,2,0,0,0,10,Right-hand bat,Right-arm,fast-medium,7,142.8571429,10
RG Sharma,SP Narine,21,30,2,0,9,0,1,4,76,Right-hand bat,Right-arm,offbreak,67,113.4328358,19
RG Sharma,AN Ahmed,0,1,0,0,1,0,3,0,23,Right-hand bat,Right-arm,medium-fast,5,460,23
RG Sharma,MA Starc,2,1,1,0,1,0,0,0,7,Right-hand bat,Left-arm,fast,5,140,7
RG Sharma,Ankit Sharma,8,8,1,0,0,0,0,0,10,Right-hand bat,Left-arm,slow,17,58.82352941,10
RG Sharma,Mohammad Asif,1,1,0,0,0,0,1,0,7,Right-hand bat,Right-arm,fast-medium,3,233.3333333,7
RG Sharma,AL Menaria,3,6,0,0,1,0,0,0,10,Right-hand bat,Left-arm,slow,10,100,10
RG Sharma,MF Maharoof,2,4,2,0,3,0,2,1,32,Right-hand bat,Right-arm,fast-medium,14,228.5714286,32
RG Sharma,Imran Tahir,5,15,0,0,1,0,1,0,25,Right-hand bat,Right-arm,legbreak,22,113.6363636,25
RG Sharma,P Negi,1,11,1,0,4,0,0,1,29,Right-hand bat,Left-arm,slow,18,161.1111111,29
RG Sharma,Z Khan,13,15,0,0,3,0,0,2,27,Right-hand bat,Left-arm,fast-medium,33,81.81818182,13.5
RG Sharma,L Balaji,8,4,2,0,4,0,1,3,30,Right-hand bat,Right-arm,medium-fast,22,136.3636364,10
RG Sharma,SB Jakati,6,10,2,0,2,0,1,1,28,Right-hand bat,Left-arm,slow,22,127.2727273,28
RG Sharma,YS Chahal,2,16,0,0,0,0,0,1,16,Right-hand bat,Right-arm,legbreak,19,84.21052632,16
RG Sharma,BMAJ Mendis,2,4,0,0,0,0,1,0,10,Right-hand bat,Left-arm,legbreak,7,142.8571429,10
RG Sharma,DS Kulkarni,11,7,1,0,4,0,4,4,49,Right-hand bat,Right-arm,medium,31,158.0645161,12.25
RG Sharma,SE Bond,1,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,fast,3,66.66666667,2
RG Sharma,Pankaj Singh,1,1,1,0,0,0,1,0,9,Right-hand bat,Right-arm,medium-fast,4,225,9
RG Sharma,R Sathish,2,3,0,0,0,0,0,0,3,Right-hand bat,Right-arm,medium,5,60,3
RG Sharma,Shakib Al Hasan,21,22,8,0,8,0,2,0,82,Right-hand bat,Left-arm,slow,61,134.4262295,82
RG Sharma,SL Malinga,1,2,1,0,0,0,0,1,4,Right-hand bat,Right-arm,fast,5,80,4
RG Sharma,AS Rajpoot,4,2,0,0,1,0,0,0,6,Right-hand bat,Right-arm,medium,7,85.71428571,6
RG Sharma,A Kumble,11,19,3,0,2,0,4,2,57,Right-hand bat,Right-arm,legbreak,41,139.0243902,28.5
RG Sharma,M Muralitharan,5,9,0,1,1,0,0,1,16,Right-hand bat,Right-arm,offbreak,17,94.11764706,16
RG Sharma,R Dhawan,5,8,0,0,1,0,1,0,18,Right-hand bat,Right-arm,medium-fast,15,120,18
RG Sharma,JW Hastings,4,4,0,0,3,0,0,0,16,Right-hand bat,Right-arm,fast-medium,11,145.4545455,16
RG Sharma,AB Dinda,9,10,3,0,3,0,5,2,58,Right-hand bat,Right-arm,medium-fast,32,181.25,29
RG Sharma,R Ashwin,34,40,5,0,2,0,2,1,70,Right-hand bat,Right-arm,offbreak,84,83.33333333,70
RG Sharma,JD Ryder,4,5,0,0,1,0,1,0,15,Right-hand bat,Right-arm,medium,11,136.3636364,15
RG Sharma,B Laughlin,1,5,2,0,1,0,1,0,19,Right-hand bat,Right-arm,fast-medium,10,190,19
RG Sharma,MM Sharma,16,19,3,0,8,0,1,1,63,Right-hand bat,Right-arm,medium,48,131.25,63
RG Sharma,CL White,0,4,0,0,1,0,0,0,8,Right-hand bat,Right-arm,legbreak,5,160,8
RG Sharma,AR Patel,11,12,1,0,1,0,0,1,18,Right-hand bat,Left-arm,slow,26,69.23076923,18
RG Sharma,DL Vettori,2,7,0,0,0,0,0,1,7,Right-hand bat,Left-arm,slow,10,70,7
RG Sharma,WA Mota,3,2,0,0,1,0,2,0,18,Right-hand bat,Right-arm,medium,8,225,18
RG Sharma,Y Nagar,3,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,offbreak,5,40,2
RG Sharma,A Singh,6,5,2,0,2,0,2,0,29,Right-hand bat,Right-arm,medium-fast,17,170.5882353,29
RG Sharma,AD Mathews,4,7,0,0,2,0,1,1,21,Right-hand bat,Right-arm,fast-medium,15,140,21
RG Sharma,I Sharma,7,7,0,0,3,0,1,2,25,Right-hand bat,Right-arm,fast-medium,20,125,12.5
RG Sharma,AJ Finch,1,4,1,0,0,0,0,0,6,Right-hand bat,Left-arm,slow,6,100,6
RG Sharma,JD Unadkat,3,4,0,0,2,0,2,1,24,Right-hand bat,Left-arm,medium,12,200,24
RG Sharma,A Mishra,22,46,3,0,1,0,3,4,74,Right-hand bat,Right-arm,legbreak,79,93.67088608,18.5
RG Sharma,RA Jadeja,13,40,5,0,1,0,1,2,60,Right-hand bat,Left-arm,slow,62,96.77419355,30
RG Sharma,A Ashish Reddy,3,1,0,0,1,0,0,0,5,Right-hand bat,Right-arm,medium,5,100,5
RG Sharma,DT Christian,6,10,1,0,3,0,6,0,60,Right-hand bat,Right-arm,fast-medium,26,230.7692308,60
RG Sharma,Sandeep Sharma,7,3,1,0,2,0,0,2,13,Right-hand bat,Right-arm,medium,15,86.66666667,6.5
RG Sharma,CJ Jordan,6,2,1,0,3,0,0,0,16,Right-hand bat,Right-arm,fast-medium,12,133.3333333,16
RG Sharma,D Salunkhe,2,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,legbreak,4,50,2
RG Sharma,Gagandeep Singh,9,4,5,0,6,0,2,0,50,Right-hand bat,Right-arm,medium-fast,26,192.3076923,50
RG Sharma,Mashrafe Mortaza,2,2,1,0,2,0,2,0,24,Right-hand bat,Right-arm,fast-medium,9,266.6666667,24
RG Sharma,JP Duminy,3,6,2,0,3,0,0,1,22,Right-hand bat,Right-arm,offbreak,15,146.6666667,22
RG Sharma,J Syed Mohammad,1,4,0,0,1,0,0,1,8,Right-hand bat,Left-arm,slow,7,114.2857143,8
RG Sharma,DJ Hussey,3,2,0,0,2,0,3,0,28,Right-hand bat,Right-arm,offbreak,10,280,28
RG Sharma,VS Malik,1,1,0,0,1,0,0,0,5,Right-hand bat,Right-arm,medium,3,166.6666667,5
RG Sharma,SMSM Senanayake,2,2,0,0,0,0,2,0,14,Right-hand bat,Right-arm,offbreak,6,233.3333333,14
RG Sharma,S Badree,1,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,legbreak,3,66.66666667,2
RG Sharma,DW Steyn,22,19,1,0,4,0,0,1,37,Right-hand bat,Right-arm,fast,47,78.72340426,37
RG Sharma,M Kartik,21,12,2,0,2,0,2,2,36,Right-hand bat,Left-arm,slow,41,87.80487805,18
RG Sharma,VRV Singh,1,6,1,0,3,0,0,1,20,Right-hand bat,Right-arm,medium-fast,12,166.6666667,20
RG Sharma,CH Morris,6,9,1,0,1,0,2,2,27,Right-hand bat,Right-arm,fast-medium,21,128.5714286,13.5
RG Sharma,CRD Fernando,0,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,fast-medium,1,0,0
RG Sharma,Sandeep Sharma,2,1,0,0,1,0,0,0,5,Right-hand bat,Right-arm,medium,4,125,5
RG Sharma,PP Ojha,8,1,2,0,2,0,0,0,13,Right-hand bat,Left-arm,slow,13,100,13
RG Sharma,S Tyagi,8,1,0,0,1,0,1,0,11,Right-hand bat,Right-arm,medium,11,100,11
RG Sharma,Joginder Sharma,5,7,0,0,3,0,3,0,37,Right-hand bat,Right-arm,fast-medium,18,205.5555556,37
RG Sharma,IK Pathan,19,14,5,0,7,0,3,2,70,Right-hand bat,Left-arm,medium-fast,50,140,35
RG Sharma,M Morkel,18,29,1,0,13,0,6,2,119,Right-hand bat,Right-arm,fast,69,172.4637681,59.5
RG Sharma,ST Jayasuriya,2,7,2,0,1,0,0,0,15,Right-hand bat,Left-arm,slow,12,125,15
RG Sharma,LR Shukla,0,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,medium,2,100,2
RG Sharma,DJG Sammy,1,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,medium-fast,3,66.66666667,2
RG Sharma,D Wiese,5,3,0,0,2,0,1,1,17,Right-hand bat,Right-arm,medium-fast,12,141.6666667,17
RG Sharma,A Nehra,6,15,5,0,4,0,3,2,59,Right-hand bat,Left-arm,medium-fast,35,168.5714286,29.5
RG Sharma,JE Taylor,1,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,fast,3,66.66666667,2
RG Sharma,RR Raje,1,6,0,0,0,0,1,0,12,Right-hand bat,Right-arm,fast-medium,8,150,12
RG Sharma,Harbhajan Singh,2,8,0,0,0,0,0,0,8,Right-hand bat,Right-arm,offbreak,10,80,8
RG Sharma,KK Cooper,9,6,2,0,1,0,1,0,20,Right-hand bat,Right-arm,medium,19,105.2631579,20
RG Sharma,AS Raut,2,2,0,0,1,0,0,0,6,Right-hand bat,Right-arm,legbreak,5,120,6
RG Sharma,PP Chawla,32,44,4,0,10,0,5,1,122,Right-hand bat,Left-arm,legbreak,96,127.0833333,122
RG Sharma,SW Tait,1,4,0,0,0,0,1,1,10,Right-hand bat,Right-arm,fast,7,142.8571429,10
RG Sharma,AP Dole,3,2,5,0,1,0,0,0,16,Right-hand bat,Right-arm,medium-fast,11,145.4545455,16
RG Sharma,Anureet Singh,3,1,2,0,1,0,0,0,9,Right-hand bat,Right-arm,medium,7,128.5714286,9
RG Sharma,JR Hopes,3,4,0,0,0,0,2,0,16,Right-hand bat,Right-arm,medium,9,177.7777778,16
RG Sharma,HV Patel,3,7,2,0,1,0,1,1,21,Right-hand bat,Right-arm,medium,15,140,21
RG Sharma,PV Tambe,0,3,0,0,1,0,0,0,7,Right-hand bat,Right-arm,legbreak,4,175,7
RG Sharma,RE van der Merwe,13,14,0,0,2,0,1,0,28,Right-hand bat,Left-arm,slow,30,93.33333333,28
RG Sharma,KV Sharma,4,16,2,0,2,0,1,1,34,Right-hand bat,Left-arm,legbreak,26,130.7692308,34
RG Sharma,SM Harwood,3,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast-medium,4,25,1
RG Sharma,Kuldeep Yadav,4,6,1,0,0,0,1,0,14,Right-hand bat,Left-arm,slow,12,116.6666667,14
RG Sharma,Mohammed Shami,1,3,0,0,1,0,0,1,7,Right-hand bat,Right-arm,fast-medium,6,116.6666667,7
RG Sharma,RR Powar,4,3,0,0,0,0,0,0,3,Right-hand bat,Right-arm,offbreak,7,42.85714286,3
RG Sharma,TG Southee,1,1,1,0,1,0,0,0,7,Right-hand bat,Right-arm,medium-fast,4,175,7
RG Sharma,P Awana,6,11,2,0,1,0,2,2,31,Right-hand bat,Right-arm,medium,24,129.1666667,15.5
RG Sharma,MG Johnson,10,2,2,0,2,0,1,1,20,Right-hand bat,Left-arm,fast,18,111.1111111,20
RG Sharma,R Sharma,11,5,1,0,1,0,0,1,11,Right-hand bat,Right-arm,legbreak,19,57.89473684,11
RG Sharma,VY Mahesh,5,6,0,0,3,0,0,0,18,Right-hand bat,Right-arm,medium-fast,14,128.5714286,18
RG Sharma,S Narwal,0,0,0,0,0,0,1,0,6,Right-hand bat,Right-arm,medium,1,600,6
RG Sharma,WD Parnell,4,1,0,0,1,0,0,0,5,Right-hand bat,Left-arm,medium-fast,6,83.33333333,5
RG Sharma,B Akhil,2,4,0,0,0,0,0,0,4,Right-hand bat,Right-arm,medium-fast,6,66.66666667,4
RG Sharma,V Pratap Singh,5,4,1,0,2,0,1,0,20,Right-hand bat,Right-arm,medium,13,153.8461538,20
RG Sharma,STR Binny,9,4,0,0,2,0,0,1,12,Right-hand bat,Right-arm,medium,16,75,12
RG Sharma,CK Langeveldt,0,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast-medium,1,100,1
RG Sharma,KA Pollard,3,5,3,0,1,0,1,1,21,Right-hand bat,Right-arm,medium-fast,14,150,21
RG Sharma,KP Pietersen,3,3,1,0,0,0,1,0,11,Right-hand bat,Right-arm,offbreak,8,137.5,11
RG Sharma,MR Marsh,1,1,0,0,1,0,1,0,11,Right-hand bat,Right-arm,medium,4,275,11
RG Sharma,SR Watson,5,10,3,0,4,0,0,0,32,Right-hand bat,Right-arm,fast-medium,22,145.4545455,32
RG Sharma,NLTC Perera,7,6,1,0,5,0,2,0,40,Right-hand bat,Right-arm,medium-fast,21,190.4761905,40
RG Sharma,AB Agarkar,9,9,3,1,4,0,3,1,52,Right-hand bat,Right-arm,fast,30,173.3333333,52
RG Sharma,SK Raina,6,16,1,0,1,0,3,1,40,Right-hand bat,Right-arm,offbreak,28,142.8571429,40
RG Sharma,SC Ganguly,2,6,1,0,0,0,2,0,20,Right-hand bat,Right-arm,medium,11,181.8181818,20
RG Sharma,R McLaren,0,1,1,0,2,0,0,1,11,Right-hand bat,Right-arm,medium-fast,5,220,11
RG Sharma,R Vinay Kumar,18,4,3,0,3,0,0,6,22,Right-hand bat,Right-arm,medium,34,64.70588235,3.666666667
RG Sharma,VR Aaron,8,8,2,0,3,1,5,1,59,Right-hand bat,Right-arm,fast,28,210.7142857,59
RG Sharma,P Kumar,28,17,3,0,8,0,3,1,73,Right-hand bat,Right-arm,medium,60,121.6666667,73
RG Sharma,MP Stoinis,1,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,medium,3,66.66666667,2
RG Sharma,V Kohli,1,5,1,0,0,0,0,0,7,Right-hand bat,Right-arm,medium,7,100,7
RG Sharma,IC Pandey,2,2,0,0,1,0,0,0,6,Right-hand bat,Right-arm,medium,5,120,6
RG Sharma,AA Chavan,6,2,1,0,1,0,0,0,8,Right-hand bat,Left-arm,slow,10,80,8
A Nehra,WPUJC Vaas,0,3,0,0,0,0,0,0,3,Right-hand bat,Left-arm,fast-medium,3,100,3
A Nehra,MA Starc,1,0,0,0,0,0,0,1,0,Right-hand bat,Left-arm,fast,2,0,0
A Nehra,STR Binny,1,1,1,0,1,0,0,0,7,Right-hand bat,Right-arm,medium,4,175,7
A Nehra,NM Coulter-Nile,0,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast,1,100,1
A Nehra,Harmeet Singh,2,3,0,0,1,0,0,0,7,Right-hand bat,Right-arm,medium,6,116.6666667,7
A Nehra,DJ Bravo,0,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,medium-fast,1,0,0
A Nehra,GB Hogg,1,0,0,0,0,0,0,0,0,Right-hand bat,Left-arm,slow,1,0,0
A Nehra,S Sreesanth,2,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast-medium,3,33.33333333,1
A Nehra,SP Narine,0,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,offbreak,1,0,0
A Nehra,P Awana,1,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,medium,2,0,0
A Nehra,VRV Singh,1,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium-fast,2,50,1
A Nehra,R Sharma,1,1,0,0,0,0,1,0,7,Right-hand bat,Right-arm,legbreak,3,233.3333333,7
A Nehra,MG Johnson,1,1,0,0,0,0,0,0,1,Right-hand bat,Left-arm,fast,2,50,1
A Nehra,MR Marsh,2,1,0,0,1,0,0,0,5,Right-hand bat,Right-arm,medium,4,125,5
A Nehra,SL Malinga,2,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,fast,3,0,0
A Nehra,KA Pollard,0,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,medium-fast,1,0,0
A Nehra,SW Tait,2,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,fast,4,50,2
A Nehra,AD Mascarenhas,1,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,fast-medium,3,66.66666667,2
A Nehra,NLTC Perera,0,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,medium-fast,1,0,0
A Nehra,Joginder Sharma,1,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast-medium,2,50,1
A Nehra,IK Pathan,7,1,0,0,0,0,0,1,1,Right-hand bat,Left-arm,medium-fast,9,11.11111111,1
A Nehra,AD Russell,2,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast,3,33.33333333,1
A Nehra,J Theron,1,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium-fast,2,50,1
Harbhajan Singh,JA Morkel,0,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,medium-fast,1,0,0
Harbhajan Singh,T Thushara,0,1,0,0,1,0,0,0,5,Right-hand bat,Left-arm,fast-medium,2,250,5
Harbhajan Singh,J Botha,1,3,0,0,0,0,0,0,3,Right-hand bat,Right-arm,offbreak,4,75,3
Harbhajan Singh,AC Thomas,0,0,1,0,0,0,1,0,8,Right-hand bat,Right-arm,fast-medium,2,400,8
Harbhajan Singh,JDP Oram,3,1,0,0,1,0,2,1,17,Right-hand bat,Right-arm,fast-medium,8,212.5,17
Harbhajan Singh,NM Coulter-Nile,2,2,0,0,1,0,1,1,12,Right-hand bat,Right-arm,fast,7,171.4285714,12
Harbhajan Singh,BA Bhatt,2,0,0,0,0,0,1,1,6,Right-hand bat,Left-arm,slow,4,150,6
Harbhajan Singh,YK Pathan,1,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,offbreak,3,66.66666667,2
Harbhajan Singh,RJ Harris,0,2,0,0,1,0,0,0,6,Right-hand bat,Right-arm,fast,3,200,6
Harbhajan Singh,DJ Bravo,14,12,1,0,5,0,2,4,46,Right-hand bat,Right-arm,medium-fast,38,121.0526316,11.5
Harbhajan Singh,Azhar Mahmood,2,3,0,0,0,0,0,0,3,Right-hand bat,Right-arm,fast-medium,5,60,3
Harbhajan Singh,A Singh,0,1,0,0,0,0,1,0,7,Right-hand bat,Right-arm,medium-fast,2,350,7
Harbhajan Singh,S Nadeem,3,4,0,0,1,0,0,0,8,Right-hand bat,Left-arm,slow,8,100,8
Harbhajan Singh,B Kumar,9,3,0,0,1,0,0,1,7,Right-hand bat,Right-arm,medium,14,50,7
Harbhajan Singh,LR Shukla,3,1,0,0,1,0,0,0,5,Right-hand bat,Right-arm,medium,5,100,5
Harbhajan Singh,Iqbal Abdulla,6,1,0,0,1,0,0,0,5,Right-hand bat,Left-arm,slow,8,62.5,5
Harbhajan Singh,BW Hilfenhaus,1,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,fast-medium,2,0,0
Harbhajan Singh,SK Warne,2,2,1,0,0,0,0,0,4,Right-hand bat,Right-arm,legbreak,5,80,4
Harbhajan Singh,MR Marsh,0,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium,1,100,1
Harbhajan Singh,Mustafizur Rahman,7,4,1,0,0,0,0,0,6,Right-hand bat,Left-arm,fast-medium,12,50,6
Harbhajan Singh,A Symonds,0,2,0,0,1,0,1,0,12,Right-hand bat,Right-arm,medium,4,300,12
Harbhajan Singh,RP Singh,2,3,1,0,6,0,1,1,35,Right-hand bat,Left-arm,fast-medium,14,250,35
Harbhajan Singh,MC Henriques,3,3,1,0,1,0,0,0,9,Right-hand bat,Right-arm,fast-medium,8,112.5,9
